को निकासी हुने आशा,np2,np2,np2
व्यक्त गर्नुभए को छ,np2,np2,np2
केन्द्रीय गलैंचा उद्योग संघ,np2,np2,np2
का अध्यक्ष विजयबहादुर श्रेष्ठ,np2,np2,np2
का अनुसार चालू आर्थिक,np2,np2,np2
वर्षभर कति ऊनी गलैंचा,np2,np2,np2
निकासी हुन्छ भनी पहिले,np2,np2,np2
नै पूर्वानुमान गर्नसकिदैन उत्पादन,np2,np2,np2
वित्तीय स्थिति वातावरण को,np2,np2,np2
कुरो बजार उपलब्धता आदि,np2,np2,np2
ले ऊनी गलैंचा को,np2,np2,np2
निकासी प्रभावित पार्ने बताउँदै,np2,np2,np2
अध्यक्ष श्री श्रेष्ठ ले,np2,np2,np2
गलैंचा धुवाई मेशिन हरू,np2,np2,np2
ल्याएर गलैंचा हरू को,np2,np2,np2
धुवाई नेपालमै गरिना ले,np2,np2,np2
गलैंचा व्यवसाय सँग सम्बन्धित,np2,np2,np2
विदेशी उद्यमी हरू लाई,np2,np2,np2
प्रतिकूल असर पारे को,np2,np2,np2
ले ती उद्यमी हरू,np2,np2,np2
ले नेपाल मा धुवाइ,en,np2,np2
गरिए का गलैंचा हरू,np2,np2,np2
प्रदूषित हुने हल्ला गर्न,np2,np2,np2
थाले का छन् यदि,np2,np2,np2
त्यस्तो हल्ला फैलिए मा,np2,np2,np2
निकासी मा नराम्रो असर,np2,np2,np2
पर्ने बताउनुभए को छ,np2,np2,np2
नीतिगत समस्या संघ का,np2,np2,np2
अनुसार मंसीर को पहिलो,np2,np2,np2
साता मा ऊनी गलैंचा,np2,np2,np2
को ' फ्लोर मूल्य,en,np2,np2
' अमेरिकी डलर प्रतिवर्गमिटर,np2,np2,np2
निर्धारण गरिए पछि निकासी,np2,np2,np2
मा कमी आए को,np2,np2,np2
छ र अहिले करीब,np2,np2,np2
डेढलाख वर्गमिटर ऊनी गलैंचा,np2,np2,np2
निकासी हुन नसकी त्यसै,np2,np2,np2
छ यसभन्दा पूर्व ',np2,np2,np2
फ्लोर मूल्य ' अमेरिकी,np2,np2,np2
डलर प्रतिवर्गमिटर रहिआए को,np2,np2,np2
थियो परिवर्तित फ्लोर मूल्य,np2,np2,np2
लाई लिएर गलैंचा निकासीकर्ता,np2,np2,np2
हरू बीच मतैक्य कायम,np2,np2,np2
हुनसके को छैन केही,np2,np2,np2
निकासीकर्ता हरू ' फ्लोर,np2,np2,np2
मूल्य ' घटाउनुपर्छ भन्ने,np2,np2,np2
माग गरिरहे का छन्,np2,np2,np2
भने केही निकासीकर्ता हरू,np2,np2,np2
मूल्य घटाउन नपर्ने पक्ष,np2,np2,np2
मा छन् अध्यक्ष श्रेष्ठ,np2,np2,np2
का अनुसार उत्पादक तथा,np2,np2,np2
निकासीकर्ता हरू को खास,np2,np2,np2
लागत लाई ध्यान मा,np2,np2,np2
राखेर मूल्यनिर्धारण गरिनु आवश्यक,np2,np2,np2
छ अहिले मूल्यांकन को,np2,np2,np2
कुनै ठोस प्रक्रिया देखिए,np2,np2,np2
को छैन फ्लोर मूल्य,en,np2,np2
निर्धारण गर्दा गलैंचा निर्यात,np2,np2,np2
हुनसक्ने स्थिति मा अवरोध,np2,np2,np2
ल्याइनु हुन्न सुझाव उपसमिति,np2,np2,np2
यसै बीच निकासी सेवा,np2,np2,np2
केन्द्र का निर्देशक हरिप्रसाद,np2,np2,np2
शर्मा को संयोजकत्व मा,np2,np2,np2
ऊनी गलैंचा को फ्लोर,np2,np2,np2
मूल्यसहित अन्य सम्बद्ध सुझाव,np2,np2,np2
हरू प्रस्तुत गर्न एक,np2,np2,np2
उपसमिति गठन गरिए को,np2,np2,np2
छ अर्थमन्त्री द्वारा अर्थतन्त्र,np2,np2,np2
का विकृति कम गर्न,np2,np2,np2
उद्यत रहे को धारणा,np2,np2,np2
व्यक्त काठमाडौं वैशाख गते,np2,np2,np2
अर्थमंत्री डा देवेन्द्रराज पाण्डे,np2,np2,np2
ले गत एक वर्ष,np2,np2,np2
आफ्नो पूरा प्रयत्न नै,np2,np2,np2
सके सम्म अर्थतन्त्र का,np2,np2,np2
विकृति हरू कम गर्ने,np2,np2,np2
तर्फ रहे को कुरा,np2,np2,np2
बताउनु भए को छ,np2,np2,np2
डा पाण्डे हिजो यहाँ,np2,np2,np2
रासस सँग कुरा गर्दै,np2,np2,np2
हुनुहुन्थ्यो गत वर्ष पद,np2,np2,np2
संभाल्दा निर्वाचित सरकार गठन,np2,np2,np2
नभए सम्म अर्थतन्त्र को,np2,np2,np2
व्यवस्थापन राम्ररी गर्ने र,np2,np2,np2
निर्वाचित सरकार लाई भार,np2,np2,np2
पर्ने कुरा केही नगर्ने,np2,np2,np2
भन्नु भए को थियो,np2,np2,np2
के त्यसै अनुरुप काम,np2,np2,np2
भयो भनी सोद्धा डा,np2,np2,np2
पाण्डे ले आफू ले,np2,np2,np2
कबूल गरे को उद्देश्य,np2,np2,np2
पूर्णरुप ले पूर्ति भए,np2,np2,np2
को दावी गर्नुभयो जुन,np2,np2,np2
प्रकार का अनियन्त्रित माग,np2,np2,np2
हरू विना सुझवुझ का,np2,np2,np2
राजनीतिक दवाव हरू र,np2,np2,np2
प्रजातान्त्रिक सरकार ले प्रजातान्त्रिक,np2,np2,np2
तरीका बाट जुध्नु पर्ने,np2,np2,np2
पंचायती आर्थिक संस्कृति र,np2,np2,np2
संस्कार का समस्या हरू,np2,np2,np2
थिए त्यस को तुलना,np2,np2,np2
मा विगत वर्ष भए,np2,np2,np2
का कार्य लाई हेर्दा,en,np2,np2
भने को उद्देश्य पूर्ति,np2,np2,np2
भए को कुरा को,np2,np2,np2
चर्चा उहाँ ले गर्नुभयो,np2,np2,np2
डा पाण्डे ले भन्नुभयो,np2,np2,np2
निर्वाचित सरकार को काम,np2,np2,np2
ज्यादै कठिन छ किनभने,np2,np2,np2
वर्षे विकृति लाई जनता,np2,np2,np2
को पक्ष मा सकारात्मक,np2,np2,np2
मोड दिने हो भने,np2,np2,np2
गर्नुपर्ने कुरा थुप्रै छन्,np2,np2,np2
जस मा अन्तरिम सरकार,np2,np2,np2
ले योगदान गर्न संभव,np2,np2,np2
थिएन तर हामी बाट,np2,np2,np2
त्यस्तो भार केही मात्रा,np2,np2,np2
मा भएपनि कम भए,np2,np2,np2
को छ थपिए को,np2,np2,np2
छैन एक प्रश्न को,np2,np2,np2
उत्तर मा डा पाण्डे,np2,np2,np2
ले भन्नुभयो पंचायती शासन,np2,np2,np2
को अन्तिम वर्ष मा,np2,np2,np2
गार्हस्थ उत्पादन करीब प्रतिशत,np2,np2,np2
ले मात्र वृद्धि भए,np2,np2,np2
को मा यस वर्ष,np2,np2,np2
को उत्पादन प्रतिशत ले,np2,np2,np2
बृद्धि हुने लक्षण छ,np2,np2,np2
कृषि उत्पादन वृद्धि मा,np2,np2,np2
सरकारी नीति र कार्यभन्दा,np2,np2,np2
मौसम कै योगदान बढी,np2,np2,np2
छ तापनि उद्योग व्यापार,np2,np2,np2
र अन्य सेवा तर्फ,np2,np2,np2
को उत्पादन वृद्धि मा,np2,np2,np2
प्रधानमंत्री कृष्णप्रसाद भट्टराई को,np2,np2,np2
नेतृत्व मा अन्तरिम सरकार,np2,np2,np2
ले सुल्झाए को मित्रराष्ट्र,np2,np2,np2
भारत सँग को व्यापार,np2,np2,np2
संबन्ध को ठूलो भूमिका,np2,np2,np2
छ भन्ने कुरा उहाँ,np2,np2,np2
ले बताउनु भयो सरकारी,np2,np2,np2
वित्त सम्बन्ध मा राजश्व,np2,np2,np2
र खर्च को ढाँचा,np2,np2,np2
मा जति सुधार ल्याउनु,np2,np2,np2
पर्ने हो त्यो गर्न,np2,np2,np2
यस वर्ष सकिएन भन्दै,np2,np2,np2
उहाँ ले तर वित्तीय,np2,np2,np2
सन्तुलन मा सुधार ल्याउन,np2,np2,np2
जुन आवश्यकता थियो सो,np2,np2,np2
गरियो चालू आर्थिक वर्ष,np2,np2,np2
को पहिलो आठ महीना,np2,np2,np2
मा श्री को सरकार,np2,np2,np2
को कूल खर्च विगत,np2,np2,np2
आर्थिक वर्ष को यसै,np2,np2,np2
अवधि को तुलना मा,np2,np2,np2
प्रतिशत ले वृद्धि भयो,np2,np2,np2
भन्ने जानकारी दिनु भयो,np2,np2,np2
कूल साधन प्रतिशत ले,np2,np2,np2
वृद्धि भए तापनि राजश्व,np2,np2,np2
वृद्धि प्रतिशत रहे को,np2,np2,np2
छ र फलस्वरुप यस,np2,np2,np2
अवधि मा केवल रु,np2,np2,np2
करोड मात्र आन्तरिक ऋण,np2,np2,np2
उठ्ती गरिए को छ,np2,np2,np2
यस वर्ष संक्रमणकाल ले,np2,np2,np2
उब्जाए को एक किसिम,np2,np2,np2
को अराजकता को स्थिति,np2,np2,np2
मा यो स्यानो उपलब्धि,np2,np2,np2
होईन उहाँ ले भन्नुभयो,np2,np2,np2
पंचायती सरकार ले बजेट,np2,np2,np2
घाटा व्यहोर्ने प्रतिशत व्याजदर,np2,np2,np2
मा ओभर ड्राफ्ट को,np2,np2,np2
रुप मा नेपाल राष्ट्र,en,np2,np2
बैंक बाट ऋण लिएर,np2,np2,np2
बजेट खर्च पूरा गर्ने,np2,np2,np2
सजिलो प्रक्रिया अपनाए को,np2,np2,np2
थियो र मुद्रा प्रदाय,np2,np2,np2
विस्तार गर्ने प्रमुख कारक,np2,np2,np2
हरू मध्ये श्री को,np2,np2,np2
सरकार नै प्रमुख हुन,np2,np2,np2
पुगे को थियो भन्ने,np2,np2,np2
स्मरण गर्दै डा पाण्डे,np2,np2,np2
ले भन्नु भयो विगत,np2,np2,np2
एक वर्ष को अवधि,np2,np2,np2
मा मुद्रा प्रदाय विस्तार,np2,np2,np2
हुने यस कारक लाई,np2,np2,np2
नियन्त्रण गर्न मा राम्रो,np2,np2,np2
सफलता हासिल भए को,np2,np2,np2
छ विगत फागुन सम्म,np2,np2,np2
मा सरकार ले लिए,np2,np2,np2
को ओभर ड्राफ्ट को,np2,np2,np2
रकम रू करोड भए,np2,np2,np2
को मा फागुन मसान्त,np2,np2,np2
मा सरकार ले यस्तो,np2,np2,np2
रकम पूर्णतः चुक्ता गरे,np2,np2,np2
को छ र यसै,np2,np2,np2
अवधि मा धेरै वर्ष,np2,np2,np2
पछि पहिलो पटक राष्ट्र,np2,np2,np2
बैंक सँग को सरकार,np2,np2,np2
को खाता मा न्यून,en,np2,np2
होइन रू करोड बचत,np2,np2,np2
देखिए को छ भन्ने,np2,np2,np2
कुरा उहाँ ले बताउनु,np2,np2,np2
भयो उहाँ ले भन्नुभयो,np2,np2,np2
गत वर्ष निजी क्षेत्र,np2,np2,np2
को कृयाकलाप मा र्हास,np2,np2,np2
आए को फलस्वरुप कर्जा,np2,np2,np2
प्रवाह कम भएपनि सरकार,np2,np2,np2
ले बढी कर्जा लिए,np2,np2,np2
बाट मुद्रा प्रदाय अधिक,np2,np2,np2
विस्तार भए को थियो,np2,np2,np2
भने यस वर्ष निजी,np2,np2,np2
क्षेत्र को कृयाकलाप बढ्न,np2,np2,np2
गै कर्जा विस्तार दोब्बर,np2,np2,np2
ले बृद्धि भएपनि सरकारी,np2,np2,np2
क्षेत्र मा जाने कर्जा,np2,np2,np2
र्हास भए को र,np2,np2,np2
बचत परिचालन अधिक रहे,np2,np2,np2
बाट मुद्रा प्रदाय नियन्त्रित,np2,np2,np2
रहे को छ इराककुवेत,np2,np2,np2
सीमा बाट सेना हटाइने,np2,np2,np2
कुवेतसिटी वैशाख गते अमेरिका,np2,np2,np2
तथा इराकी सेना इराककुवेत,np2,np2,np2
सीमा क्षेत्र बाट यही,np2,np2,np2
गतेदेखी हट्न शुरू गर्ने,np2,np2,np2
छ राष्ट्रसंघीय कमाण्डर ले,np2,np2,np2
राष्ट्रसंघीय पर्यवेक्षक हरू ले,np2,np2,np2
पूर्णरूप मा काम शुरू,np2,np2,np2
गरे को दुई दिन,np2,np2,np2
पछि सैनिक रहित क्षेत्र,np2,np2,np2
बाट अमेरिका तथा इराक,np2,np2,np2
का सेना हट्ने कुरा,np2,np2,np2
बताउनुभयो राष्ट्रसंघीय पर्यवेक्षक हरू,np2,np2,np2
गते सम्म मा सैनिकरहित,np2,np2,np2
क्षेत्र मा पुगिसक्ने कुरा,np2,np2,np2
राष्ट्रसंघीय कमाण्डर गुन्थेर ग्रीन्डल,np2,np2,np2
ले बताउनुभयो उहाँ ले,np2,np2,np2
दुवै तर्फ का सेना,np2,np2,np2
हरू हटे पछि सैनिकरहित,np2,np2,np2
क्षेत्र को सुपरीवेक्षण गर्ने,np2,np2,np2
जिम् मा राष्ट्रसंघीय पर्यवेक्षक,np2,np2,np2
को रहने कुरा बताउनु,np2,np2,np2
भयो राष्ट्रसंघीय सुरक्षा परिषद्,np2,np2,np2
को युद्धविराम को घोषणा,np2,np2,np2
भए को प्रस्ताव अनुरूप,np2,np2,np2
दुईसय किलोमिटर लामो इराककुवेत,np2,np2,np2
सीमाक्षेत्र को दश किलोमिटर,np2,np2,np2
चौडाई को क्षेत्र लाई,en,np2,np2
सैनिक रहित घोषित गरिए,np2,np2,np2
को छ इराकी अधिकारी,np2,np2,np2
ले राष्ट्रसंघीय पर्यवेक्षक हरू,np2,np2,np2
ले तोके को समय,np2,np2,np2
तालिका स्वीकार गरिसके को,np2,np2,np2
कुरा बताउँदै अमेरिकी सेना,np2,np2,np2
बाट पनि त्यस्तै स्वीकृति,np2,np2,np2
प्राप्त हुने कुरा राष्ट्रसंघीय,np2,np2,np2
पर्यवेक्षक कमाण्डर ले बताउनुभयो,np2,np2,np2
इराक को साफवान मा,np2,np2,np2
अहिले पनि इराकी शरणार्थी,np2,np2,np2
को सुरक्षार्थ पाँच हजार,np2,np2,np2
अमेरिकी सैनिक रहे को,np2,np2,np2
कुरा बताइए को छ,np2,np2,np2
राष्ट्रसंघीय पर्यवेक्षक टोली मा,np2,np2,np2
सय सेना रहनेछन् यसैगरी,np2,np2,np2
इराक को जाखो मा,np2,np2,np2
अमेरिका बेलायत फ्रान्स एवं,np2,np2,np2
नेदरल्याण्ड का सेना ले,np2,np2,np2
कुर्द शरणार्थी हरू का,np2,np2,np2
लागि सुरक्षित क्षेत्र बढाउने,np2,np2,np2
कार्य शुरू गरे का,np2,np2,np2
छन् बहुराष्ट्रिय सेना का,np2,np2,np2
कमाण्डर हरू ले सुरक्षित,np2,np2,np2
क्षेत्र इराक को अल,np2,np2,np2
अहमादिया शहर सम्म पुग्ने,np2,np2,np2
कुरा बताए सो सुरक्षित,np2,np2,np2
क्षेत्र जाखो बाट किलोमिटर,np2,np2,np2
उत्तर सम्म फैलिनेछ बहुराष्ट्रिय,np2,np2,np2
सेना का कमाण्डर हरू,np2,np2,np2
ले कुर्द शरणार्थी हरू,np2,np2,np2
लाई स्थायीरूप मा घर,np2,np2,np2
फर्काइने कुरा पनि बताए,np2,np2,np2
यसैगरी अङ्कारा मा टर्,np2,np2,np2
की ले बेलायती सेना,np2,np2,np2
ले शरणार्थी शिविर जान,np2,np2,np2
लागे का टर् की,np2,np2,np2
का अधिकारी लाई बाधा,np2,np2,np2
पुर्याए को मा आलोचना,np2,np2,np2
गरे को छ टर्,np2,np2,np2
की ले बेलायत को,np2,np2,np2
सेना लाई तीनदिन भित्र,np2,np2,np2
टर् की को भूभाग,np2,np2,np2
छाड्ने आदेश दिए को,np2,np2,np2
छ बेलायत का अधिकारी,np2,np2,np2
हरू ले टर् की,np2,np2,np2
को आरोप को अस्वीकार,np2,np2,np2
गरे का छन् टर्,np2,np2,np2
की ले त्यहाँ इराकी,np2,np2,np2
कुर्द हरू को उद्धार,np2,np2,np2
का लागि आए का,np2,np2,np2
बहुराष्ट्रिय सेना मानवीय र,np2,np2,np2
मैत्री को आधार मा,np2,np2,np2
आए को टिप्पणी गरे,np2,np2,np2
को एक हप्ता पछि,np2,np2,np2
सो घटना भए को,np2,np2,np2
हो इराक को रासायनिक,np2,np2,np2
हतियार नष्ट गर्न वर्षौं,np2,np2,np2
लाग्नसक्ने कुरा बताइए को,np2,np2,np2
छ इराक संग रासायनिक,np2,np2,np2
एवं जैविक हतियार को,np2,np2,np2
भण्डार निकै ठूलो भए,np2,np2,np2
को ले धेरै समय,np2,np2,np2
लाग्ने कुरा बताइए को,np2,np2,np2
हो कुर्द शरणार्थी शिविर,np2,np2,np2
लाई राष्ट्र संघ ले,en,np2,np2
आफ्नो नियन्त्रण मा लिने,np2,np2,np2
फ्रान्स द्वारा सुरक्षा परिषद्,np2,np2,np2
बैठक को माग न्युयोर्क,np2,np2,np2
बैशाख गते संयुक्त राष्ट्रसंघ,np2,np2,np2
का महासचिव हाभियर पेरेज,np2,np2,np2
द कोय्यार ले उत्तरी,np2,np2,np2
इराक मा अमेरिका तथा,np2,np2,np2
सम्बद्ध राष्ट्र हरू द्वारा,np2,np2,np2
स्थापित शरणार्थी शिविर हरू,np2,np2,np2
लाई राष्ट्रसंघ ले यथाशीघ्र,np2,np2,np2
नियन्त्रण मा लिने कुरा,np2,np2,np2
बताउनुभए को छ राष्ट्रसंघ,np2,np2,np2
का महासचिव कोय्यार ले,np2,np2,np2
शरणार्थी शिविर राष्ट्रसंघीय नियन्त्रण,np2,np2,np2
मा आउन केही दिन,np2,np2,np2
मात्र लाग्ने कुरा उल्लेख,np2,np2,np2
गर्नुभयो यसै बीच फ्रान्स,np2,np2,np2
ले इराकी सरकार तथा,np2,np2,np2
कुर्द विद्रोही नेता हरू,np2,np2,np2
बीच यसै हप्ता सम्पन्न,np2,np2,np2
वार्ता को परिप्रेक्ष्य मा,np2,np2,np2
इराक को स्थिति बारे,np2,np2,np2
मूल्यांकन गर्न राष्ट्रसंघीय सुरक्षा,np2,np2,np2
परिषद् को बैठक बोलाउनु,np2,np2,np2
पर्ने माग गरे को,np2,np2,np2
छ फ्रान्स को विदेश,en,np2,np2
मन्त्रालय द्वारा आज प्रसारित,np2,np2,np2
वक्तव्य मा इराक को,np2,np2,np2
पछिल्लो स्थिति लाई ध्यान,np2,np2,np2
मा राखेर अमेरिका सोभियत,np2,np2,np2
संघ चीन फ्रान्स तथा,np2,np2,np2
बेलायत को बैठक आयोजना,np2,np2,np2
गरिनु पर्ने आवश्यकता औंल्याइए,np2,np2,np2
को छ बगदाद मा,np2,np2,np2
इराकी सरकार सँग को,np2,np2,np2
वार्ता पछि कुर्द विद्रोही,np2,np2,np2
नेता हरू ले इराक,np2,np2,np2
सरकार ले उत्तरी इराक,np2,np2,np2
मा कुर्द हरू लाई,np2,np2,np2
स्वायत्तता प्रदान गर्न सिद्धान्ततः,np2,np2,np2
सहमति जनाए को कुरा,np2,np2,np2
बताए का छन् अमेरिका,np2,np2,np2
फ्रान्स र बेलायत ले,np2,np2,np2
त्यस क्षेत्र मा कुर्द,np2,np2,np2
हरू लाई उद्धार सामग्री,np2,np2,np2
उपलब्ध गराइरहे को पनि,np2,np2,np2
समाचार मा उल्लेख छ,np2,np2,np2
यसै बीच इराकी उपप्रधानमन्त्री,np2,np2,np2
तारिक अजीज ले अमेरिका,np2,np2,np2
तथा सम्बद्ध राष्ट्र हरू,np2,np2,np2
द्वारा कुर्द शरणार्थी हरू,np2,np2,np2
को नाम मा इराक,np2,np2,np2
को आन्तरिक मामला मा,np2,np2,np2
हस्तक्षेप गर्ने कार्य तत्काल,np2,np2,np2
रोकिनु पर्ने माग गर्नुभए,np2,np2,np2
को छ यसै बीच,np2,np2,np2
कुर्द शरणार्थी हरू को,np2,np2,np2
पहिलो डफ्फा उत्तरी इराक,np2,np2,np2
को जाखो शहरस्थित तयार,np2,np2,np2
हुन लागे को शरणार्थी,np2,np2,np2
शिविर तर्फ फर्कन थाले,np2,np2,np2
का कुरा एक अमेरिकी,np2,np2,np2
सैनिक अधिकारी ले आज,np2,np2,np2
जनाए का छन् इराक,np2,np2,np2
का शरणार्थी हरू लाई,np2,np2,np2
सहयोग पुर्याइरहे को अमेरिकी,np2,np2,np2
सेना का प्रवक्ता लेफ्टिनेंट,np2,np2,np2
कर्नल फिलिप क्रो ले,np2,np2,np2
ले जाखो को शरणार्थी,np2,np2,np2
शिविर अझ पनि धेरै,np2,np2,np2
संख्या मा शरणार्थी हरू,np2,np2,np2
अटाउने किसिम ले तयार,np2,np2,np2
हुन नसके को ले,np2,np2,np2
हाल शरणार्थी आगमन क्रम,np2,np2,np2
मा तीब्रता नआउने अपेक्षा,np2,np2,np2
अधिकारी हरू ले गरे,np2,np2,np2
का छन् सैनिक अधिकारी,np2,np2,np2
हरू ले यस साताभरी,np2,np2,np2
आधिकारीक कुर्द नेता हरू,np2,np2,np2
लाई ल्याएर शिविर निरीक्षण,np2,np2,np2
गराउने त्यस पछि बढी,np2,np2,np2
शरणार्थी हरू लाई भित्र्याउन,np2,np2,np2
अनुरोध गर्ने कुरा जनाए,np2,np2,np2
का छन् त्यहाँ खानेपानी,np2,np2,np2
वितरण तथा लालटिन आदि,np2,np2,np2
को व्यवस्था मिलाउन पनि,np2,np2,np2
केही दिन लाग्ने कुरा,en,np2,np2
जनाए को छ राष्ट्रसंघीय,np2,np2,np2
अधिकारी हरू ले इरान,np2,np2,np2
पसिरहे का हजारौं इराकी,np2,np2,np2
शरणार्थी हरू मध्ये प्रतिदिन,np2,np2,np2
दुईहजार जति को ज्यान,np2,np2,np2
गइरहे को कुरा हिजो,np2,np2,np2
तेहरान मा जनाए का,np2,np2,np2
थिए उता इरानी अधिकारी,np2,np2,np2
हरू ले लाख भन्दा,np2,np2,np2
पनि बढी कुर्द तथा,np2,np2,np2
शिया शरणार्थी हरू इरान,np2,np2,np2
पसे को दावी गरे,np2,np2,np2
का छन् अर्को तिर,np2,np2,np2
इराकी राष्ट्रपति सद्दाम हुसेन,np2,np2,np2
ले आफू माथि को,np2,np2,np2
बढ्दो दवाव लाई दृष्टिगत,np2,np2,np2
गर्दै आफ्नो शासन का,np2,np2,np2
केही नीति लाई खुकुलो,en,np2,np2
पार्ने क्रम मा इराकी,np2,np2,np2
हरू माथि विदेश भ्रमण,np2,np2,np2
मा लगाइए को प्रतिवन्ध,np2,np2,np2
हटाउनु का साथै बाथपार्टी,np2,np2,np2
मिलिसिया भंग गर्नु भए,np2,np2,np2
को छ सही प्रजातन्त्र,np2,np2,np2
प्राप्त गर्न देश को,np2,np2,np2
आर्थिक अवस्था सुधार्नु आवश्यक,np2,np2,np2
इटहरी बैशाख गते नेपाल,np2,np2,np2
कम्युनिष्ट पार्टी एमाले का,np2,np2,np2
अध्यक्ष मनमोहन अधिकारी ले,np2,np2,np2
अब देश का मालिक,np2,np2,np2
जनता भए का छन्,np2,np2,np2
प्रजातन्त्र लाई संस्थागत गर्ने,np2,np2,np2
सुदृढीकरण गर्ने र राष्ट्रियता,np2,np2,np2
को सुरक्षा गर्न का,np2,np2,np2
खातिर आफ्नो पार्टी चुनावी,np2,np2,np2
मैदान मा उत्रे को,np2,np2,np2
हो भन्नुभए को छ,np2,np2,np2
उहाँ ले धरान मा,np2,np2,np2
हिजो आयोजित र्याली पछि,np2,np2,np2
पब्लिक माध्यमिक विद्यालय को,np2,np2,np2
प्रांगण मा भए को,np2,np2,np2
सभा मा उक्त कुरा,np2,np2,np2
बताउनुभए को हो आर्थिक,np2,np2,np2
हिसाव ले देश जर्जर,np2,np2,np2
भए को छ भन्दै,np2,np2,np2
अध्यक्ष श्री अधिकारी ले,np2,np2,np2
आर्थिक अवस्था नसुध्रिए सम्म,np2,np2,np2
देश मा सही प्रजातन्त्र,np2,np2,np2
आउँदैन भन्नुभयो धरान को,np2,np2,np2
सोही ठाउँ मा हालै,en,np2,np2
भए को सभा मा,np2,np2,np2
एक जना वक्ता ले,np2,np2,np2
प्रजातन्त्र मै ले दिएँ,np2,np2,np2
भने को मा आश्चर्य,np2,np2,np2
व्यक्त गर्दै श्री अधिकारी,np2,np2,np2
ले प्रजातन्त्र नेपाली जनता,np2,np2,np2
ले ल्याए का हुन्,en,np2,np2
कसै ले दिए को,en,np2,np2
होइन भन्नुभयो एमाले का,np2,np2,np2
पोलिटव्यूरो सदस्य चन्द्रप्रकाश मैनाली,np2,np2,np2
ले शहीद को बलिदान,np2,np2,np2
बाट आए को प्रजातन्त्र,np2,np2,np2
र देश को गौरव,np2,np2,np2
को रक्षा गर्न नेपाली,np2,np2,np2
जनता जागे का छन्,np2,np2,np2
जनता को मुख बाँधेर,np2,np2,np2
देश विकास हुँदैन भन्ने,np2,np2,np2
कुरा विगत बर्ष ले,np2,np2,np2
प्रमाणित गरिसके को छ,np2,np2,np2
भन्नुभयो सोही पार्टी को,np2,np2,np2
पोलिटव्यूरो का अर्का सदस्य,np2,np2,np2
माधवकुमार नेपाल ले हाम्रो,np2,np2,np2
पार्टी राष्ट्रियता को लागि,np2,np2,np2
मरिमेट्न तयार छ जनता,np2,np2,np2
निर्णायक शक्ति हो र,np2,np2,np2
जनता को सार्वभौमिक शक्ति,np2,np2,np2
को उपयोग गरून् भन्ने,np2,np2,np2
हाम्रो प्रयास छ प्रजातन्त्र,np2,np2,np2
राष्ट्रियता र जनता का,np2,np2,np2
हित का लागि हामी,en,np2,np2
ले के गर्यौं भन्ने,np2,np2,np2
कुरा जनता का सामुन्ने,np2,np2,np2
छ भन्नुभयो केन्द्रीय पार्षद,np2,np2,np2
भवानी घिमिरे ले सबै,np2,np2,np2
जाति ले विकास गर्न,np2,np2,np2
पाउनुपर्छ भन्ने एमाले ले,np2,np2,np2
धारणा राखे को बताउँदै,np2,np2,np2
नेपाली जनता लाई समग्र,np2,np2,np2
उन्नति र परिवर्तन को,np2,np2,np2
आवश्यक भए को कुरा,np2,np2,np2
